TARGET,ID,age,prod_A,type_A,type_B,prod_B,turnover_A,turnover_B,lor_M
N,11992,23,1,3,3,1,303.7194397,206.0113812,15
N,11993,23,1,3,3,1,355.666482,202.6050059,15
N,11996,86,0,0,0,0,300.3513508,247.6072348,3
N,11997,41,1,3,3,1,312.0355246,235.2308083,27
N,11999,32,1,3,3,1,399.3097693,208.3404986,15
N,12000,23,0,0,0,0,351.1144361,216.1671759,3
N,12004,25,0,0,0,0,345.811395,217.9025371,3
N,12010,24,1,3,3,1,353.9360675,240.4773562,27
N,12011,23,0,0,0,0,335.2060327,208.4937805,3
N,12013,55,1,3,3,1,412.410943,233.9115409,27
N,12014,23,0,0,0,0,326.4257487,209.5623251,3
N,12015,40,0,0,3,1,390.5477491,1369.450366,15
N,12017,24,1,3,3,1,333.8856757,228.1285744,15
N,12024,36,0,0,0,0,322.7845671,227.4248334,3
N,12025,23,0,0,0,0,366.7791119,208.820822,15
N,12030,39,0,0,0,0,395.8246578,212.9386414,3
N,12032,23,0,0,0,0,344.5572481,241.1865699,3
N,12036,33,1,3,3,1,375.4397278,216.2833732,15
N,12040,29,1,3,3,1,354.6024598,245.8341489,27
N,12041,26,1,3,3,1,304.6250286,212.5510502,27
N,12044,23,1,3,3,1,397.5915728,247.4272898,15
N,12047,23,0,0,0,0,315.5701163,220.4947876,3
N,12050,41,0,0,3,1,319.5743423,1634.803922,15
N,12055,37,0,0,0,0,320.6143412,217.6363018,3
N,12056,23,1,3,3,1,390.599346,207.3052363,15
N,12057,23,0,0,0,0,343.7063077,222.0971311,3
N,12059,30,1,3,3,1,389.7954667,200.7636559,15
N,12061,44,1,3,3,1,342.3615257,253.5743049,39
N,12065,23,1,3,3,1,330.9846297,200.3584405,15
N,12067,24,1,3,3,1,311.2083312,200.7006891,15
N,12068,39,0,0,0,0,329.6677502,225.0711253,3
N,12071,27,1,3,3,1,310.5721597,217.6958165,15
N,12073,22,1,3,3,1,317.3732352,241.7902236,15
N,12074,23,0,0,0,0,390.708115,246.9706822,3
N,12075,30,1,3,3,1,380.0050805,224.4426316,15
N,12082,23,1,3,3,1,357.3387034,222.914246,15
N,12084,50,0,0,3,1,310.4813678,1752.059918,15
N,12085,23,1,3,3,1,355.6615429,244.1157626,15
N,12086,23,0,0,0,0,322.5650957,235.0000593,3
N,12087,52,0,0,0,0,348.0562671,246.9577503,3
N,12091,24,1,3,3,1,303.2527045,224.5261063,15
N,12094,23,0,0,0,0,377.6232656,231.5875815,3
N,12096,44,0,0,3,1,342.1024871,890.7336795,15
N,12098,28,1,3,3,1,371.3293274,207.5304134,15
N,12099,23,1,3,3,1,305.5310674,240.9176907,15
N,12102,23,1,3,3,1,372.4782303,214.2624312,27
N,12103,27,1,3,3,1,367.4737335,248.7649159,15
N,12106,23,1,3,3,1,400.1777367,220.4816149,15
N,12107,23,0,0,0,0,338.2479168,222.699156,3
N,12108,22,0,0,3,1,331.7278001,243.1619715,27
N,12112,23,1,3,3,1,366.718195,224.8588271,15
N,12114,29,1,3,3,1,379.9843334,205.8800356,15
N,12116,25,0,0,0,0,383.7111935,232.0875929,3
N,12119,37,0,0,3,1,390.1877946,1672.069734,15
N,12123,34,1,3,3,1,370.5213063,244.5832235,39
N,12125,39,1,3,6,1,360.5878886,1319.760358,39
N,12126,46,0,0,0,0,309.0738007,244.1436218,3
N,12128,29,1,3,3,1,309.7019013,221.4282358,15
N,12130,37,1,3,3,1,354.5159503,227.7158559,15
N,12132,25,1,3,3,1,333.8162223,245.7350372,15
N,12134,34,1,3,3,1,326.369082,237.7517428,27
N,12136,23,1,3,3,1,371.1966963,220.225417,15
N,12138,22,1,3,3,1,346.1087075,242.4846712,15
N,12141,23,0,0,0,0,329.4830076,202.0562576,3
N,12144,35,1,3,6,1,415.4393502,328.888924,51
N,12146,25,1,3,3,1,358.1590365,237.9009539,27
N,12147,34,1,3,3,1,338.5249202,242.8736048,15
N,12149,23,1,3,3,1,446.2147575,340.0762276,27
N,12150,49,1,3,9,1,366.4973358,1442.373173,27
N,12152,38,1,3,3,1,400.8361394,245.3563879,15
N,12153,27,1,3,3,1,344.0378776,204.2717462,15
N,12154,43,0,0,3,1,391.2213322,3815.956325,15
N,12155,23,1,3,3,1,350.3974612,243.7364559,27
N,12161,26,1,3,3,1,324.0238924,245.8225676,15
N,12166,46,1,3,3,1,384.8185469,233.460057,15
N,12167,43,0,0,0,0,312.1572967,223.6505528,3
N,12170,30,1,3,3,1,375.7235419,235.4205838,15
N,12172,44,0,0,0,0,325.5219513,234.1877801,27
N,12173,23,1,3,3,1,325.6786775,226.5575283,15
N,12174,28,1,3,3,1,345.705202,233.0878085,15
N,12176,66,0,0,0,0,335.0107529,228.3086084,3
N,12179,35,0,0,3,1,323.5011498,842.2920076,15
N,12181,23,1,3,3,1,334.0732749,222.4165366,15
N,12182,24,1,3,3,1,309.9620632,235.3374451,15
N,12184,28,1,3,3,1,358.1243512,233.3471338,27
N,12186,23,1,3,3,1,395.9936686,202.4397836,15
N,12188,23,0,0,0,0,304.9745537,215.7455864,3
N,12190,91,0,0,3,1,329.4871111,814.4343389,15
N,12191,29,1,3,3,1,336.4522593,201.4969162,15
N,12192,44,1,3,3,1,1582.858792,1408.905818,15
N,12193,29,1,3,3,1,330.7122901,233.2883145,15
N,12197,23,0,0,0,0,317.0992812,229.8325819,3
N,12198,29,0,0,0,0,384.172148,202.7179805,3
N,12199,36,1,3,3,1,366.0570782,264.292911,27
N,12200,46,1,3,3,1,360.257823,235.3165894,39
N,12201,23,1,3,3,1,366.0582771,249.7288943,15
N,12203,51,0,0,3,1,372.0027641,240.7610684,51
N,12207,23,0,0,0,0,343.1610156,235.6191137,3
N,12209,34,1,3,3,1,403.0408454,246.2821418,27
N,12210,33,1,3,3,1,384.722456,222.9916441,15
N,12211,24,0,0,0,0,343.4639861,202.28698,3
N,12212,84,1,3,6,1,369.289258,3789.706966,27
N,12216,78,0,0,0,0,376.2794233,245.8774175,3
N,12218,24,1,3,3,1,354.7954974,240.5429495,15
N,12219,28,1,3,3,1,321.6549493,204.6560039,15
N,12220,46,1,3,3,1,432.0566618,299.3571737,39
N,12222,30,1,3,3,1,397.5529224,211.3807597,15
N,12224,48,1,3,3,1,309.5237879,219.6872578,39
N,12227,24,1,3,3,1,350.4485985,230.2958999,15
N,12229,26,1,3,3,1,321.3306031,231.7055918,15
N,12230,25,1,3,3,1,331.8374858,241.6064861,15
N,12231,23,1,3,3,1,312.0596999,222.5617002,15
N,12233,28,0,0,0,0,397.3387348,212.9970841,3
N,12236,62,0,0,3,1,343.3098133,1434.375626,15
N,12237,28,0,0,0,0,373.7303936,237.4778688,3
N,12238,24,1,3,3,1,350.3809419,236.4342117,15
N,12245,23,1,3,3,1,388.9660872,244.6309473,15
N,12249,29,0,0,0,0,374.0614255,217.5012028,3
N,12251,23,1,3,3,1,318.112831,213.691452,15
N,12255,40,1,3,3,1,331.5377063,224.3597965,27
N,12256,24,1,3,3,1,374.4447299,211.5591164,15
N,12257,23,1,3,3,1,319.7929067,245.9357933,15
N,12258,68,1,3,6,1,395.9467176,767.1083838,27
N,12260,43,0,0,0,0,351.1811737,209.50161,3
N,12261,30,0,0,0,0,385.0814858,241.4277211,3
N,12263,39,1,3,3,1,344.7685555,247.3750967,27
N,12264,31,1,3,3,1,394.3545522,201.3064213,15
N,12265,46,1,3,3,1,358.838438,241.0656798,39
N,12266,23,0,0,0,0,314.3584413,221.9495274,3
N,12267,24,1,3,3,1,399.4699664,223.043964,15
N,12274,23,1,3,3,1,308.7371506,236.3896106,27
N,12277,23,1,3,3,1,385.7479627,227.629449,15
N,12281,23,1,3,3,1,384.6801183,248.0346669,15
N,12283,23,1,3,3,1,329.1947759,212.8566017,27
N,12284,63,1,3,6,1,366.4500173,2632.265935,27
N,12285,38,0,0,3,1,380.4330252,250.8615701,39
N,12286,28,0,0,0,0,366.3393522,204.0946072,3
N,12287,23,0,0,0,0,323.6242698,222.8095264,3
N,12289,23,0,0,0,0,324.3919422,240.6641245,3
N,12290,25,1,3,3,1,304.3943218,237.9063571,15
N,12291,35,0,0,3,1,365.5580521,234.6983728,39
N,12293,24,1,3,3,1,390.0550147,245.1173674,15
N,12295,33,1,3,3,1,343.2762564,214.4525499,15
N,12296,22,0,0,0,0,355.7443235,231.9217202,3
N,12301,26,1,3,3,1,363.1441699,225.400279,15
N,12303,51,1,3,3,1,355.6033115,227.3802696,27
N,12314,23,1,3,3,1,358.1799937,221.9765814,15
N,12316,24,1,3,3,1,323.9269705,224.9392567,15
N,12322,31,0,0,0,0,318.3165983,230.1774824,3
N,12326,23,1,3,3,1,389.5965359,231.0106025,15
N,12328,22,1,3,3,1,338.6101875,237.0869656,15
N,12332,32,0,0,0,0,357.6349093,236.7188113,3
N,12337,58,0,0,0,0,361.4529723,207.8564132,3
N,12339,23,1,3,3,1,390.3050129,220.5215809,15
N,12340,23,1,3,3,1,341.9834738,216.2919519,15
N,12342,59,1,3,3,1,873.6775188,732.5535559,15
N,12344,23,0,0,0,0,367.8409972,236.9335831,3
N,12345,59,0,0,3,1,371.3812718,3219.713547,15
N,12346,32,0,0,0,0,397.7292484,231.8950686,3
N,12347,23,1,3,3,1,319.5031267,245.0242347,27
N,12352,33,1,3,3,1,358.4584741,230.1351747,15
N,12354,55,0,0,3,1,359.5937791,222.8968929,51
N,12355,24,1,3,3,1,342.1875462,212.7225447,15
N,12358,22,1,3,3,1,315.3355713,213.9815402,15
N,12360,23,1,3,3,1,375.5286451,222.832741,15
N,12361,72,1,3,3,1,1046.549304,984.5951694,15
N,12362,23,0,0,0,0,374.7514068,231.2507401,3
N,12364,33,0,0,0,0,382.6803204,244.6960802,3
N,12366,31,1,3,3,1,329.2306044,216.2574107,27
N,12367,23,1,3,3,1,392.4354522,235.5547796,15
N,12370,58,1,3,3,1,398.1737964,244.7895467,27
N,12378,23,1,3,3,1,366.2442456,210.6595433,15
N,12380,24,1,3,3,1,334.4999889,247.682931,15
N,12383,23,1,3,3,1,361.4653852,227.1716191,15
N,12384,30,1,3,3,1,382.3409892,207.5611629,15
N,12387,24,1,3,3,1,364.9830143,233.3667166,15
N,12388,23,1,3,3,1,358.0685957,214.7511177,15
N,12390,46,1,3,3,1,307.7337892,235.1949122,27
N,12391,34,1,3,6,1,616.0241594,930.8839625,51
N,12392,44,1,3,3,1,316.3907326,226.4602955,15
N,12393,23,0,0,0,0,342.1070704,212.2624388,3
N,12399,60,1,3,3,1,327.5347124,237.9289141,27
N,12400,26,1,3,3,1,314.2243431,223.4057234,15
N,12401,24,1,3,3,1,342.7776028,240.9235875,15
N,12403,23,1,3,3,1,355.8452813,235.6569722,15
N,12407,24,0,0,0,0,364.2260805,244.7182004,3
N,12408,42,1,3,3,1,372.6615926,210.2238156,27
N,12409,27,0,0,0,0,389.1546875,239.188148,3
N,12411,71,0,0,3,1,384.8006966,2019.327315,15
N,12412,43,1,3,3,1,416.3129158,251.0267212,27
N,12413,23,1,3,3,1,311.785679,208.058245,15
N,12414,40,1,3,3,1,354.1740896,211.2398973,39
N,12416,26,0,0,0,0,335.1721763,239.4878114,3
N,12418,34,1,3,3,1,380.4127893,246.4792883,39
N,12419,39,1,3,3,1,379.6175541,261.7472832,27
N,12422,23,0,0,3,1,339.3111345,227.2100277,51
N,12423,58,0,0,0,0,360.3760155,225.4351428,3
N,12426,55,0,0,0,0,356.2953432,233.7267634,3
N,12434,23,1,3,3,1,308.9464845,235.4888567,15
N,12436,26,0,0,0,0,381.4798962,205.7486635,3
N,12441,55,0,0,3,1,328.3960249,2222.014393,15
N,12442,26,0,0,0,0,368.1710751,224.3189424,3
N,12443,23,1,3,3,1,330.3674546,220.2261729,15
N,12444,49,1,3,3,1,397.5034497,285.9157113,39
N,12445,42,0,0,3,1,354.1220824,540.5411758,27
N,12446,23,1,3,3,1,383.0788419,241.5649366,27
N,12448,27,1,3,3,1,383.0870977,222.8980119,15
N,12451,39,1,3,3,1,380.6102402,205.2590956,27
N,12453,57,1,3,6,1,372.3799847,1313.716137,27
N,12454,26,0,0,0,0,326.2279035,248.0006169,15
N,12457,23,0,0,0,0,322.1341388,247.5761063,3
N,12458,38,0,0,3,1,369.6126608,4749.978564,15
N,12460,23,1,3,3,1,335.2325988,208.857273,15
N,12463,23,0,0,0,0,383.0629662,200.7824835,3
N,12464,38,1,3,3,1,433.5746086,308.8508901,15
N,12465,23,0,0,0,0,379.094665,249.2403745,3
N,12468,38,1,3,3,1,332.6324323,213.275658,39
N,12471,23,0,0,0,0,342.9968187,236.9186741,3
N,12473,24,0,0,0,0,310.8524265,231.2018912,3
N,12474,46,0,0,0,0,379.577749,249.6397203,3
N,12476,24,1,3,3,1,323.1330774,225.9997039,15
N,12477,24,1,3,3,1,391.0274282,235.4123849,15
N,12479,45,1,3,3,1,317.9551696,230.8717237,27
N,12480,40,1,3,3,1,317.3249377,226.5339455,39
N,12482,27,1,3,3,1,379.9095195,270.4584192,15
N,12483,23,0,0,0,0,301.4720012,203.6340637,3
N,12484,31,1,3,3,1,383.4975522,221.6912791,15
N,12485,27,1,3,3,1,381.9548773,220.8425221,15
N,12486,27,1,3,3,1,340.494228,262.520508,27
N,12488,26,1,3,3,1,321.6521752,202.9436727,15
N,12489,40,0,0,3,1,312.8317567,772.7579567,15
N,12492,23,0,0,0,0,323.2203465,207.4841184,3
N,12494,39,0,0,0,0,310.700082,214.5357575,3
N,12495,23,1,3,3,1,379.0717972,221.6928841,15
N,12496,47,0,0,3,1,300.4986233,980.0134684,15
N,12501,40,1,3,3,1,330.7373514,262.4981856,39
N,12502,23,1,3,3,1,342.5351859,230.5324396,15
N,12503,24,1,3,3,1,361.9932294,218.0018228,15
N,12505,29,0,0,0,0,348.266098,244.6016435,3
N,12506,28,1,3,3,1,412.5856708,247.4551322,15
N,12509,37,0,0,3,1,309.9230759,1753.148751,15
N,12513,24,0,0,0,0,314.5256494,204.7660021,3
N,12517,34,1,3,6,1,336.8410174,2368.766509,27
N,12519,23,0,0,0,0,333.3926269,233.8580638,3
N,12521,41,1,6,6,1,457.5931384,294.7267956,15
N,12523,36,0,0,0,0,368.2803346,200.8034925,3
N,12525,45,1,3,3,1,368.5706575,242.6107363,15
N,12526,26,1,3,3,1,356.7388278,231.9071164,15
N,12534,23,1,3,3,1,313.7008373,223.1281573,15
N,12537,23,1,3,3,1,313.2115016,215.2252254,15
N,12539,23,1,3,3,1,355.7801021,234.5377267,15
N,12540,39,1,3,6,1,358.4586868,1121.952396,27
N,12541,75,1,3,3,1,321.1645182,221.1606644,15
N,12543,37,0,0,3,1,336.3602693,209.0787011,27
N,12544,23,1,3,3,1,360.4908809,213.5429975,15
N,12547,23,1,3,3,1,317.4811766,202.1575879,15
N,12548,33,1,3,3,1,374.6199642,207.8121481,15
N,12550,23,1,3,3,1,388.059917,235.1786089,27
N,12551,67,1,3,3,1,450.9753307,278.2947041,27
N,12553,37,1,3,3,1,466.9451818,320.7135215,39
N,12555,26,1,3,3,1,373.031275,234.5633553,15
N,12556,70,1,3,3,1,309.4099398,231.7487794,15
N,12559,57,1,3,6,1,349.234866,400.7523778,27
N,12560,23,0,0,0,0,387.4292014,242.7583583,3
N,12562,44,0,0,0,0,336.0071238,231.2442883,3
N,12563,38,0,0,0,0,359.2678149,246.7115254,3
N,12568,37,0,0,3,1,326.6903644,819.4519637,15
N,12569,32,0,0,0,0,370.6510421,224.4529589,3
N,12570,40,0,0,0,0,392.6849604,237.3275619,3
N,12571,35,0,0,0,0,335.0091886,240.8755765,3
N,12577,33,1,3,3,1,356.8254818,252.5544816,27
N,12579,47,1,3,6,1,385.8969404,3153.29397,27
N,12580,41,1,3,6,1,333.6218345,283.3927608,51
N,12584,24,1,3,3,1,362.1260443,222.1489045,15
N,12585,11,0,0,0,0,357.3395002,249.7414959,3
N,12587,24,1,3,3,1,396.8553719,225.3050867,15
N,12590,27,1,3,3,1,388.5570549,212.8264836,15
N,12592,34,1,3,3,1,394.4765275,216.9104901,27
N,12597,23,1,3,3,1,383.5560796,227.4300677,15
N,12600,43,0,0,3,1,336.0097998,384.1180493,51
N,12603,33,1,3,3,1,374.1635204,249.619738,27
N,12604,23,1,3,3,1,313.3180597,248.2892972,15
N,12607,23,0,0,0,0,308.8164427,228.3098324,3
N,12609,38,1,3,3,1,370.5039046,208.008876,39
N,12612,52,1,3,6,1,316.2082769,813.9238907,27
N,12613,23,0,0,0,0,308.4634838,230.7996595,3
N,12615,22,1,3,3,1,335.318718,244.9611629,15
N,12616,71,1,3,3,1,2921.246639,2770.526018,15
N,12618,38,0,0,3,1,394.8033222,271.2051964,15
N,12620,35,0,0,3,1,331.5376185,274.6771287,39
N,12621,55,1,3,6,1,304.8417772,1240.594002,27
N,12622,23,1,3,3,1,392.3537197,219.6042945,27
N,12623,27,1,3,3,1,372.5848486,227.9274207,15
N,12624,23,0,0,0,0,383.7564143,213.1655323,3
N,12628,23,1,3,3,1,355.0033864,218.4918505,15
N,12631,53,1,3,3,1,395.7655308,205.4495776,27
N,12632,23,1,3,3,1,372.8215001,204.9483613,15
N,12633,23,0,0,0,0,329.97196,240.2862044,3
N,12634,23,0,0,0,0,325.9937384,240.0386739,3
N,12635,25,1,3,3,1,398.7125078,232.5112625,15
N,12636,32,1,3,3,1,367.6273631,207.3039371,15
N,12637,39,1,3,3,1,323.6295189,203.1921123,27
N,12639,41,0,0,0,0,392.0770925,217.4359094,3
N,12643,35,0,0,0,0,310.9232055,244.0431573,3
N,12646,43,1,3,3,1,512.6829104,353.4489373,15
N,12648,24,1,3,3,1,363.3635823,215.9803056,27
N,12649,38,1,3,3,1,304.1705445,237.2304925,15
N,12650,25,0,0,0,0,368.1541907,241.9701882,3
N,12651,33,1,3,3,1,300.6629085,214.7542168,15
N,12652,23,0,0,3,1,389.6416677,225.7420783,15
N,12654,24,0,0,0,0,369.7088952,236.466135,3
N,12658,61,1,3,3,1,371.7255013,246.211752,15
N,12662,23,1,3,3,1,334.9252417,241.6855711,15
N,12663,37,1,3,3,1,322.2531237,214.3425639,39
N,12664,24,1,3,3,1,382.4755554,240.0025321,15
N,12665,39,1,3,3,1,381.6440908,225.5345402,15
N,12672,46,1,3,3,1,351.2380989,293.0986588,27
N,12675,44,1,3,3,1,328.6837185,211.7894388,15
N,12676,23,1,3,3,1,336.6891038,241.8554501,15
N,12677,30,0,0,3,1,387.566599,276.8671584,15
N,12681,27,1,3,3,1,348.4463405,225.6980908,15
N,12682,44,1,3,6,1,366.392222,510.3150597,27
N,12683,63,1,3,3,1,358.9496608,238.196785,27
N,12685,24,1,3,3,1,362.4955906,222.477185,27
N,12687,30,1,3,3,1,332.0888333,251.4419828,27
N,12689,87,0,0,3,1,319.3129754,1036.07955,15
N,12692,22,1,3,3,1,348.742407,205.4847685,15
N,12693,25,1,3,3,1,336.8327794,216.5000171,15
N,12701,83,1,3,3,1,390.1881989,230.8635055,15
N,12703,25,1,3,3,1,386.143803,216.6053468,15
N,12707,46,1,3,3,1,416.0113205,275.3450937,27
N,12708,30,1,3,3,1,366.521993,204.3356878,15
N,12710,71,0,0,3,1,322.6528143,2106.607264,15
N,12711,23,1,3,3,1,331.6754974,241.5084327,15
N,12713,38,0,0,0,0,369.8306667,230.3366774,3
N,12714,44,1,3,6,1,362.4922129,2274.330353,27
N,12715,23,1,3,3,1,389.0159767,203.2983932,27
N,12716,23,0,0,0,0,393.1190958,219.7591617,3
N,12717,52,1,3,3,1,389.288423,241.7448868,15
N,12718,23,1,3,3,1,335.2828036,249.2821093,27
N,12720,52,1,3,3,1,384.6274882,232.9344966,27
N,12721,40,0,0,3,1,304.4510925,728.1978499,15
N,12722,48,1,3,3,1,440.8938787,286.8351924,15
N,12723,23,1,3,3,1,374.1202789,235.7631253,15
N,12729,23,1,3,3,1,369.4012187,212.9068882,15
N,12730,23,1,3,3,1,352.1484381,245.5863307,15
N,12731,41,1,3,3,1,369.0186185,226.9130134,27
N,12734,46,1,3,3,1,332.5055454,216.5464409,15
N,12735,50,1,3,3,1,355.1892263,212.2802083,15
N,12736,25,0,0,0,0,324.6395992,231.5792948,3
N,12737,29,1,3,3,1,357.685638,213.6356038,27
N,12738,28,0,0,0,0,354.0652594,246.9607808,3
N,12739,35,1,3,3,1,396.2017986,241.3635373,15
N,12742,40,1,3,3,1,366.5059074,236.9061442,27
N,12745,23,1,3,3,1,302.3000433,246.439244,15
N,12746,31,0,0,0,0,353.4208009,222.5797227,3
N,12748,45,0,0,9,1,361.13285,2935.445186,27
N,12749,52,1,3,3,1,378.9592028,238.7245056,39
N,12751,23,1,3,3,1,380.9096794,209.7159996,15
N,12754,28,0,0,0,0,371.9530903,215.7328842,3
N,12755,43,1,3,3,1,326.3790875,216.5783595,27
N,12756,36,1,3,3,1,318.8356079,233.2612359,27
N,12759,23,0,0,0,0,316.7205632,212.6212376,3
N,12760,23,1,3,3,1,321.8619957,229.3456118,15
N,12762,23,1,3,3,1,301.890492,224.3682556,15
N,12764,31,0,0,3,1,396.6050473,446.6920534,15
N,12769,15,0,0,3,1,333.8040092,271.1875615,15
N,12770,23,1,3,3,1,386.3443361,215.5974953,15
N,12773,23,1,3,3,1,306.1037449,219.2487476,15
N,12774,50,0,0,3,1,331.7066165,312.5428516,39
N,12775,23,1,3,3,1,376.6727454,232.5756793,15
N,12776,31,1,3,3,1,322.110991,237.1894502,15
N,12777,65,1,3,3,1,357.3411052,266.8604817,15
N,12781,62,0,0,0,0,300.1890199,218.8896289,3
N,12782,42,0,0,0,0,354.201259,213.5915894,3
N,12783,23,0,0,0,0,382.4573159,223.9281673,3
N,12785,23,1,3,3,1,320.6459657,227.0552058,27
N,12786,23,0,0,0,0,357.1801932,213.9201232,3
N,12787,25,1,3,3,1,351.9248775,243.5924267,15
N,12789,23,1,3,3,1,365.5554574,239.1489772,15
N,12790,32,0,0,0,0,351.830676,234.2607607,3
N,12791,83,1,3,6,1,358.0262807,3213.61745,27
N,12793,28,1,3,3,1,397.7213336,228.7080506,15
N,12795,38,0,0,0,0,346.877062,242.3455444,3
N,12797,23,1,3,3,1,361.0441572,228.3579757,27
N,12801,23,1,3,3,1,386.1703042,244.944154,15
N,12811,40,1,3,3,1,698.5085355,521.4992802,15
N,12813,36,0,0,0,0,367.079178,219.9271109,3
N,12818,23,0,0,0,0,393.7892633,213.3480773,3
N,12822,40,1,3,3,1,401.2683126,263.3752365,15
N,12823,23,1,3,3,1,328.9236117,247.3383151,15
N,12825,23,1,3,3,1,350.1184704,243.2651111,15
N,12826,23,1,3,3,1,316.3058639,221.5616437,15
N,12829,23,1,3,3,1,377.8056548,230.7905484,15
N,12830,45,1,3,3,1,367.7434805,299.0716197,15
N,12832,35,0,0,0,0,363.3896035,247.9660909,3
N,12833,25,0,0,0,0,380.605849,230.0014441,3
N,12835,36,1,3,3,1,369.6148278,258.7475784,39
N,12840,23,0,0,0,0,328.3542274,203.7490449,3
N,12841,23,1,3,3,1,364.9704099,213.2324155,15
N,12843,28,1,3,3,1,304.8626578,215.7828359,27
N,12844,23,0,0,0,0,379.0577643,218.6874424,3
N,12847,25,1,3,3,1,302.7701612,247.9878258,15
N,12850,26,0,0,0,0,312.6502509,245.7691386,3
N,12851,73,0,0,3,1,374.4141146,1147.812073,15
N,12855,49,1,3,6,1,302.9501831,1137.958946,27
N,12856,38,1,3,3,1,359.769487,203.4177615,15
N,12858,31,1,3,3,1,372.2970131,248.6086932,15
N,12859,23,1,3,3,1,335.2035319,202.9305916,15
N,12860,57,1,3,3,1,337.4338809,236.5633501,27
N,12864,23,1,3,3,1,394.8464348,221.7162501,15
N,12869,27,0,0,0,0,303.7346085,204.8763157,3
N,12870,28,1,3,3,1,332.7196712,226.2494055,15
N,12872,27,0,0,0,0,371.0771599,228.955975,3
N,12875,65,1,3,3,1,311.2373304,201.859084,15
N,12876,25,1,3,3,1,338.7009149,231.3284163,39
N,12878,31,1,3,3,1,324.3608375,215.3744558,15
N,12879,50,1,3,3,1,379.2943129,241.8807323,15
N,12884,32,1,3,3,1,364.077618,240.4383493,27
N,12885,23,0,0,0,0,364.5035127,202.4444679,3
N,12886,54,0,0,6,1,306.9060041,2376.07019,27
N,12893,45,1,3,3,1,378.5333277,245.6567958,15
N,12894,51,1,3,3,1,375.7609171,245.4720276,39
N,12895,23,0,0,0,0,303.2198416,237.5902789,3
N,12896,34,1,3,3,1,395.1828521,210.1865775,15
N,12898,23,0,0,0,0,311.7282549,221.3903621,3
N,12902,25,0,0,0,0,349.9153063,234.6407178,3
N,12905,35,0,0,3,1,383.7791421,1621.44278,15
N,12907,26,1,3,3,1,384.7089628,237.3002654,27
N,12908,30,1,3,3,1,341.5455967,243.5334543,15
N,12909,64,0,0,0,0,338.9675932,233.2774161,3
N,12910,23,1,3,3,1,398.4369155,210.7887709,15
N,12912,23,1,3,3,1,377.3488802,212.1946493,15
N,12914,24,0,0,0,0,342.8897847,242.5012847,3
N,12915,23,1,3,3,1,329.7995228,225.3197489,15
N,12918,53,1,3,3,1,303.4031505,229.1974488,15
N,12920,23,1,3,3,1,399.5787658,223.1478649,27
N,12925,34,0,0,0,0,375.9316339,205.8410212,3
N,12926,23,0,0,0,0,310.0430137,224.5123154,3
N,12927,23,0,0,0,0,321.3892034,239.9237252,3
N,12931,26,1,3,3,1,365.2312409,213.4483518,39
N,12933,35,0,0,0,0,395.6847069,209.7915275,3
N,12934,68,0,0,0,0,370.5820969,238.0811566,3
N,12936,26,1,3,3,1,397.6488699,248.0722395,15
N,12937,69,1,3,3,1,370.7969223,207.6052628,15
N,12939,39,0,0,0,0,391.8983576,219.6360852,3
N,12941,37,1,3,3,1,330.3665029,249.6259642,15
N,12942,37,0,0,3,1,361.1090406,235.0769692,39
N,12945,37,0,0,0,0,322.79478,245.9841156,3
N,12947,59,0,0,0,0,324.4687645,234.6435129,3
N,12949,26,1,3,3,1,330.8008674,248.6326487,15
N,12954,48,1,3,3,1,546.9172257,443.1265318,15
N,12957,23,1,3,3,1,377.2437445,248.6428116,27
N,12958,24,1,3,3,1,332.6829098,247.4905527,27
N,12962,42,0,0,0,0,309.1655119,208.0919723,3
N,12963,40,1,3,3,1,334.372618,213.1952897,27
N,12966,40,1,3,3,1,345.985373,202.670556,15
N,12967,57,1,3,6,1,368.2016847,4735.859619,27
N,12968,38,0,0,3,1,358.9664625,1902.773378,15
N,12969,23,0,0,0,0,357.5457242,209.9814711,3
N,12970,45,0,0,0,0,391.1028905,221.5189437,3
N,12971,38,1,3,3,1,386.7434947,232.5264304,27
N,12972,25,1,3,3,1,333.8595011,230.6068941,15
N,12974,42,0,0,3,1,360.4713573,866.553128,15
N,12975,37,1,3,6,1,381.4028086,1591.781098,39
N,12980,27,1,3,3,1,324.8031928,241.327409,27
N,12981,29,1,3,3,1,322.2004506,222.5939442,15
N,12989,23,0,0,0,0,364.6982626,237.1767729,3
N,12992,62,1,3,3,1,317.0765494,240.2847239,15
N,12993,24,1,3,3,1,377.5291076,212.2539302,15
N,12995,23,1,3,3,1,351.3106848,217.5416566,15
N,12996,54,0,0,9,1,360.2145299,636.4562262,75
N,12999,39,1,3,3,1,346.9206646,220.7491121,15
N,13006,26,1,3,3,1,379.0150166,247.8699432,15
N,13007,23,1,3,3,1,332.0221106,202.5497968,15
N,13010,39,1,3,6,1,306.3541888,892.9915001,27
N,13012,53,1,3,6,1,358.0535182,841.791104,27
N,13013,34,0,0,0,0,347.6442065,206.6856496,3
N,13014,70,1,3,3,1,409.3477729,309.6910003,27
N,13015,49,1,3,3,1,326.4474423,218.1777781,39
N,13023,22,1,3,3,1,349.4791289,237.9896964,15
N,13024,24,0,0,0,0,370.9606662,208.4457522,3
N,13027,29,0,0,0,0,387.9839494,238.8947484,3
